Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1GlBABlFOcIIlSEYcnOP3b,"Sue Me - A Cappella","Sue Me (A Cappella)","Sabrina Carpenter",2019-03-22,202538,34,eviww,2022-10-17T21:49:05Z,"pop","Hollywood Records",0.395,0.311,5,-9.792,1,0.0336,0.879,0,0.147,0.495,68.939,4
75wU86jr8iIiBVfD3kU3cU,"prfct","Singular Act I","Sabrina Carpenter",2018-11-09,166533,53,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.789,0.771,8,-5.191,0,0.0581,0.18,0,0.336,0.5,122.966,4
1YqPDOmooQQIXsRSdbRrwI,"Bad Time","Singular Act I","Sabrina Carpenter",2018-11-09,184533,45,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.667,0.536,0,-6.54,1,0.0623,0.243,0,0.566,0.693,82.964,4
7Gq4tfeuWPjr6WQiB7aBXz,"Mona Lisa","Singular Act I","Sabrina Carpenter",2018-11-09,138453,56,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.764,0.473,1,-6.59,0,0.0451,0.277,0,0.117,0.53,143.999,4
2KTdmzSdPipwFYdUdilmi3,"Diamonds Are Forever","Singular Act I","Sabrina Carpenter",2018-11-09,229533,48,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.418,0.574,11,-4.497,0,0.0343,0.00107,0,0.114,0.324,175.816,3
4n7jnSxVLd8QioibtTDBDq,"On My Way","On My Way","Alan Walker,Sabrina Carpenter,Farruko",2019-03-21,193797,72,eviww,2022-10-17T21:48:51Z,"electro house,pop,reggaeton,trap latino,urbano latino","Kreatell Music",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,4
1FjD1jpm51dH5LzLvrDVPY,"In My Bed","Singular Act II","Sabrina Carpenter",2019-07-19,189980,55,eviww,2021-01-18T19:59:57Z,"pop","Hollywood Records",0.545,0.385,9,-6.01,0,0.299,0.0714,0.0014,0.0859,0.655,218.365,4
4MqLcVZJ2YKtyXs12NMTp4,"Pushing 20","Pushing 20","Sabrina Carpenter",2019-03-08,166233,0,eviww,2023-12-06T11:53:20Z,"pop","Hollywood Records",0.633,0.814,0,-2.876,1,0.313,0.171,0,0.161,0.623,150.789,4
1AVVv4FgNLxQlV64j7dfP1,"I Can't Stop Me","Singular Act II","Sabrina Carpenter,Saweetie",2019-07-19,222101,46,eviww,2021-01-18T19:59:57Z,"pop,cali rap,trap queen","Hollywood Records",0.677,0.69,10,-3.111,0,0.0741,0.288,0,0.103,0.545,139.995,4
62dMfMIAoHZcu3ne9Ie3RE,"I'm Fakin","Singular Act II","Sabrina Carpenter",2019-07-19,175309,53,eviww,2021-01-18T19:59:57Z,"pop","Hollywood Records",0.729,0.828,1,-3.223,0,0.0645,0.0939,0,0.0826,0.506,160.007,4
27B9H3cOefm9lWDfh9A0gj,"Take Off All Your Cool","Singular Act II","Sabrina Carpenter",2019-07-19,183755,43,eviww,2021-01-18T19:59:57Z,"pop","Hollywood Records",0.514,0.713,9,-4.207,0,0.457,0.216,0,0.138,0.809,117.042,5
1CXLy7cfmAuxoIYcVM3wtK,"Tell Em","Singular Act II","Sabrina Carpenter",2019-07-19,280441,45,eviww,2021-01-18T19:59:57Z,"pop","Hollywood Records",0.792,0.134,11,-11.12,1,0.054,0.143,0,0.131,0.199,102.985,4
14EeuWq3XGMJWyE4dMN8Qx,"Exhale","Exhale","Sabrina Carpenter",2019-05-03,164708,0,eviww,2023-12-11T23:19:26Z,"pop","Hollywood Records",0.513,0.266,7,-10.611,1,0.0357,0.879,0,0.123,0.276,74.009,4
1NF9ux53nctr5Rjb3c8i7D,"Take You Back","Singular Act II","Sabrina Carpenter",2019-07-19,169058,44,eviww,2021-01-18T19:59:57Z,"pop","Hollywood Records",0.625,0.7,0,-3.801,1,0.135,0.0794,0,0.143,0.517,199.847,4
59tskctgqUmjCWAwhzYAFm,"Looking at Me","Singular Act II","Sabrina Carpenter",2019-07-19,181120,76,eviww,2021-01-18T19:59:57Z,"pop","Hollywood Records",0.681,0.798,2,-4.367,1,0.0375,0.00398,0.00000511,0.0542,0.516,105.99,4
2o2R6ghiVJfAqEXnlmOihz,"Honeymoon Fades","Honeymoon Fades","Sabrina Carpenter",2020-02-14,195161,56,eviww,2021-01-18T20:00:14Z,"pop","Hollywood Records",0.503,0.516,5,-7.545,0,0.212,0.427,0.0000586,0.115,0.353,114.679,5
5xXGzRBNC2xUZIjYq11cAN,"Tricky","Flash","Shoffy,Sabrina Carpenter",2020-03-13,151187,37,eviww,2021-02-06T22:14:51Z,"chill pop,la pop,pop","Otherground Records",0.831,0.468,9,-7.006,0,0.234,0.586,0.000101,0.11,0.869,89.961,4
5ncSBBGWH1yfHqHI2CU3Kc,"Tricky - Sped Up","Tricky (Sped Up)","Shoffy,Sabrina Carpenter",2024-08-02,132013,53,eviww,2024-10-31T00:14:13Z,"chill pop,la pop,pop","Otherground Records",0.863,0.5,1,-9.603,0,0.244,0.674,0.00156,0.116,0.823,102.781,4
