Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1iiEQ7XN33cFEwAJm7w1Yv,"BedRock","We Are Young Money","Young Money,Lloyd",2009-01-01,288133,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,pop rap,rap,southern hip hop,trap,hip pop,r&b,urban contemporary","Universal Music Group",0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,4
0Bpkq4z0VfjkO7kUME8gks,"Forever","Forever","Drake,Kanye West,Lil Wayne,Eminem",2009-01-01,357920,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,chicago rap,new orleans rap,trap,detroit hip hop","Universal Music Group",0.459,0.925,5,-1.327,0,0.35,0.248,0,0.174,0.533,104.855,5
2Vf9DiamkE8MHbjj1BXoKG,"EveryGirl In The World","We Are Young Money","Young Money",2009-01-01,313400,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,pop rap,rap,southern hip hop,trap","Universal Music Group",0.605,0.744,4,-5.5,1,0.252,0.00291,0,0.319,0.743,76.171,4
7dCPr8kqjWRmAdm5zGUg17,"Stuntin","Dedication 3 Gangsta Grillz","Lil Wayne",2008-04-01,247546,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"hip hop,new orleans rap,pop rap,rap,trap","Big Kanaka - SoSouth",0.778,0.66,1,-9.508,1,0.496,0.074,0,0.282,0.743,118.377,5
0EoJvT28HPgpkGdIAdBQGH,"I'm Still Fly feat. Drake - Dirty","I'm Still Fly (feat. Drake)","Page",2011-07-12,221753,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"","Smoke & Mirrors Records Inc.",0.495,0.579,9,-7.474,1,0.158,0.00097,0,0.299,0.22,104.267,5
5tFep7dXGd7vEJ668wTPux,"Both (feat. Drake)","The Return of East Atlanta Santa","Gucci Mane,Drake",2016-12-16,190311,64,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop","Guwop Enterprises/Atlantic",0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,4
6KP7BkNhSpVM2OcVYxuT8V,"Made Men","DJ Rell Presents: Dope Boy Flows","Rick Ross,DJ Rell",2011-12-27,305800,1,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,gangster rap,hip hop,rap,southern hip hop,trap","DJ Rell",0.755,0.618,7,-6.575,1,0.247,0.00456,0,0.343,0.159,138.014,4
7tbO8pxqO5c1eRmlZL9Ndw,"Ojuelegba (Remix)","Best of Wizkid","Wizkid",2016-11-10,253103,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"afrobeats,afropop,azonto,nigerian hip hop,nigerian pop","Empire Mates Entertainment",0.738,0.75,9,-7.546,0,0.0989,0.156,0,0.287,0.925,100.062,4
63FrXif0Pdu4NAPvTh87mw,"Mine (feat. Drake)","BEYONCÉ [Platinum Edition]","Beyoncé,Drake",2014-11-24,378600,55,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"pop,r&b,canadian hip hop,canadian pop,hip hop,pop rap,rap","Parkwood Entertainment/Columbia",0.557,0.428,5,-11.306,1,0.136,0.0673,0.0019,0.144,0.0996,103.009,4
2tYzBN5rGuA6qVwxDKk1Ip,"Digital Girl Remix (feat. Drake, Kanye West & The-Dream) - Original Remix","Digital Girl Remix (feat. Drake, Kanye West & The-Dream) [Original Remix]","Jamie Foxx,Drake,Kanye West,The-Dream,Sean K.,C. Tricky Stewart",2009-08-07,278786,34,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"contemporary r&b,hip pop,pop rap,r&b,southern hip hop,trap,urban contemporary,canadian hip hop,canadian pop,hip hop,rap,chicago rap,dirty south rap","J Records",0.533,0.674,1,-5.862,1,0.358,0.018,0,0.0906,0.602,213.737,4
7d485yHrFG6NxY9Zx08oyq,"Faith, Pt. 2","Muchmusic Presents: K-Os Live","Kos,Drake",2012-03-13,186026,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Nettwerk",0.805,0.54,11,-9.299,0,0.103,0.336,0,0.206,0.412,112.754,3
51q0vXgCI2CW9x4K8SdfXS,"Unusual (feat. Drake)","Passion, Pain & Pleasure","Trey Songz,Drake",2010-09-13,212346,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dance pop,r&b,southern hip hop,trap,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap,rap","Atlantic Records",0.591,0.658,0,-5.881,0,0.195,0.182,0,0.615,0.623,81.933,4
1Zjn2BMaHsXG43bTGuTZf0,"Change You","The Radio Singles","Jenna,Drake",2008-04-11,211853,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Golden Child Musiq",0.482,0.698,6,-6.701,0,0.35,0.0924,0,0.0719,0.899,132.981,5
